Position,PlayerName,Team,Opponent,Salary,PPG
PF,Gerald Wallace,Celtics,Rockets,5000,12.9
SF,Gerald Wallace,Celtics,Rockets,5000,12.9
PF,Kris Humphries,Celtics,Rockets,8600,17.6
C,Brandon Bass,Celtics,Rockets,7850,22.1
PF,Brandon Bass,Celtics,Rockets,7850,22.1
SG,Jeff Green,Celtics,Rockets,10300,25.1
SF,Jeff Green,Celtics,Rockets,10300,25.1
PG,Jerryd Bayless,Celtics,Rockets,5000,14.8
SG,Jerryd Bayless,Celtics,Rockets,5000,14.8
PG,Avery Bradley,Celtics,Rockets,7700,22.6
SG,Avery Bradley,Celtics,Rockets,7700,22.6
PG,Jordan Crawford,Celtics,Rockets,10050,26.9
SG,Jordan Crawford,Celtics,Rockets,10050,26.9
SG,MarShon Brooks,Celtics,Rockets,5000,5.8
SF,MarShon Brooks,Celtics,Rockets,5000,5.8
C,Jared Sullinger,Celtics,Rockets,8850,25.1
PF,Jared Sullinger,Celtics,Rockets,8850,25.1
C,Kelly Olynyk,Celtics,Rockets,6100,14.6
PG,Phil Pressey,Celtics,Rockets,5000,6.7
C,Vitor Faverani,Celtics,Rockets,5000,11.6
C,Nazr Mohammed,Bulls,Wizards,5000,5.8
PG,Mike James,Bulls,Wizards,5000,2.0
SG,Mike Dunleavy,Bulls,Wizards,9200,20.6
SF,Mike Dunleavy,Bulls,Wizards,9200,20.6
C,Carlos Boozer,Bulls,Wizards,10150,27.8
PF,Carlos Boozer,Bulls,Wizards,10150,27.8
PG,Kirk Hinrich,Bulls,Wizards,7450,20.2
SG,Kirk Hinrich,Bulls,Wizards,7450,20.2
C,Andrew Bynum,Bulls,Wizards,6750,17.7
C,Joakim Noah,Bulls,Wizards,13000,32.9
PF,Joakim Noah,Bulls,Wizards,13000,32.9
PG,D.J. Augustin,Bulls,Wizards,7200,15.9
SG,Cartier Martin,Bulls,Wizards,5000,11.8
SF,Cartier Martin,Bulls,Wizards,5000,11.8
C,Taj Gibson,Bulls,Wizards,10500,23.1
PF,Taj Gibson,Bulls,Wizards,10500,23.1
SG,Jimmy Butler,Bulls,Wizards,11250,23.4
SF,Jimmy Butler,Bulls,Wizards,11250,23.4
PG,Marquis Teague,Bulls,Wizards,5000,5.4
SG,Tony Snell,Bulls,Wizards,5000,9.4
SF,Tony Snell,Bulls,Wizards,5000,9.4
SG,Vince Carter,Mavericks,Magic,8150,21.4
SF,Vince Carter,Mavericks,Magic,8150,21.4
C,Dirk Nowitzki,Mavericks,Magic,12800,35.6
PF,Dirk Nowitzki,Mavericks,Magic,12800,35.6
PF,Shawn Marion,Mavericks,Magic,9200,25.9
SF,Shawn Marion,Mavericks,Magic,9200,25.9
C,Samuel Dalembert,Mavericks,Magic,6250,17.3
PG,Monta Ellis,Mavericks,Magic,13250,33.9
SG,Monta Ellis,Mavericks,Magic,13250,33.9
PG,Jose Calderon,Mavericks,Magic,9850,25.4
C,Brandan Wright,Mavericks,Magic,6800,18.3
PF,Brandan Wright,Mavericks,Magic,6800,18.3
SG,Wayne Ellington,Mavericks,Magic,5000,4.6
C,DeJuan Blair,Mavericks,Magic,7300,19.1
PF,DeJuan Blair,Mavericks,Magic,7300,19.1
PF,Jae Crowder,Mavericks,Magic,5000,12.5
SF,Jae Crowder,Mavericks,Magic,5000,12.5
PG,Shane Larkin,Mavericks,Magic,5000,7.7
PG,Gal Mekel,Mavericks,Magic,5000,5.9
SG,Gal Mekel,Mavericks,Magic,5000,5.9
PG,Andre Miller,Nuggets,Jazz,5000,14.4
SG,Andre Miller,Nuggets,Jazz,5000,14.4
PG,Nate Robinson,Nuggets,Jazz,5750,17.6
SG,Nate Robinson,Nuggets,Jazz,5750,17.6
PG,Randy Foye,Nuggets,Jazz,10550,18.7
SG,Randy Foye,Nuggets,Jazz,10550,18.7
SG,Wilson Chandler,Nuggets,Jazz,9100,24.2
SF,Wilson Chandler,Nuggets,Jazz,9100,24.2
C,Anthony Randolph,Nuggets,Jazz,5000,10.2
PF,Anthony Randolph,Nuggets,Jazz,5000,10.2
C,JaVale McGee,Nuggets,Jazz,6800,13.2
