Position,PlayerName,Team,Opponent,Salary,PPG
C,Kevin Garnett,Nets,Knicks,6250,18.9
PF,Kevin Garnett,Nets,Knicks,6250,18.9
SG,Ray Allen,Heat,Bucks,7050,17.9
PG,Steve Nash,Lakers,Kings,5950,17.0
C,Jermaine O'Neal,Warriors,Spurs,6700,16.8
C,Tim Duncan,Spurs,Warriors,12850,35.1
PF,Tim Duncan,Spurs,Warriors,12850,35.1
PF,Antawn Jamison,Hawks,Bulls,5000,7.9
PF,Paul Pierce,Nets,Knicks,11450,25.2
SF,Paul Pierce,Nets,Knicks,11450,25.2
C,Al Harrington,Wizards,Celtics,5250,10.7
PF,Al Harrington,Wizards,Celtics,5250,10.7
C,Nazr Mohammed,Bulls,Hawks,5000,5.4
PF,Rashard Lewis,Heat,Bucks,5000,9.7
SF,Rashard Lewis,Heat,Bucks,5000,9.7
C,Elton Brand,Hawks,Bulls,6650,15.4
PF,Elton Brand,Hawks,Bulls,6650,15.4
PG,Andre Miller,Wizards,Celtics,6200,13.8
SG,Andre Miller,Wizards,Celtics,6200,13.8
PG,Jason Terry,Kings,Lakers,5000,9.0
SG,Jason Terry,Kings,Lakers,5000,9.0
PF,Metta World Peace,Knicks,Nets,5000,9.9
SF,Metta World Peace,Knicks,Nets,5000,9.9
PF,Andrei Kirilenko,Nets,Knicks,5000,12.6
SF,Andrei Kirilenko,Nets,Knicks,5000,12.6
SG,Manu Ginobili,Spurs,Warriors,8650,24.1
SF,Manu Ginobili,Spurs,Warriors,8650,24.1
C,Kenyon Martin,Knicks,Nets,5000,14.2
PF,Kenyon Martin,Knicks,Nets,5000,14.2
SG,Mike Miller,Grizzlies,Timberwolves,5250,13.3
SF,Mike Miller,Grizzlies,Timberwolves,5250,13.3
PG,Jamal Crawford,Clippers,Suns,11250,27.5
SG,Jamal Crawford,Clippers,Suns,11250,27.5
PF,Hedo Turkoglu,Clippers,Suns,5000,8.0
SF,Hedo Turkoglu,Clippers,Suns,5000,8.0
C,Tyson Chandler,Knicks,Nets,8700,26.1
C,Pau Gasol,Lakers,Kings,13700,36.3
PF,Pau Gasol,Lakers,Kings,13700,36.3
SG,Shane Battier,Heat,Bucks,5000,10.7
SF,Shane Battier,Heat,Bucks,5000,10.7
SG,Joe Johnson,Nets,Knicks,9450,25.1
SF,Joe Johnson,Nets,Knicks,9450,25.1
PG,Tony Parker,Spurs,Warriors,10650,27.6
C,Jason Collins,Nets,Knicks,5000,2.1
PF,Jason Collins,Nets,Knicks,5000,2.1
C,Zach Randolph,Grizzlies,Timberwolves,13150,33.3
PF,Zach Randolph,Grizzlies,Timberwolves,13150,33.3
PF,Gerald Wallace,Celtics,Wizards,6400,15.2
SF,Gerald Wallace,Celtics,Wizards,6400,15.2
PF,Matt Bonner,Spurs,Warriors,5000,7.5
PG,Kirk Hinrich,Bulls,Hawks,5600,19.7
SG,Kirk Hinrich,Bulls,Hawks,5600,19.7
PF,David West,Pacers,Pistons,9600,27.4
PG,Steve Blake,Warriors,Spurs,6200,21.4
SG,Steve Blake,Warriors,Spurs,6200,21.4
SG,Kyle Korver,Hawks,Bulls,9050,25.1
SF,Kyle Korver,Hawks,Bulls,9050,25.1
SG,James Jones,Heat,Bucks,5000,7.4
SF,James Jones,Heat,Bucks,5000,7.4
SG,Willie Green,Clippers,Suns,5000,9.0
PG,Dwyane Wade,Heat,Bucks,11550,33.2
SG,Dwyane Wade,Heat,Bucks,11550,33.2
PG,Jameer Nelson,Magic,Cavaliers,9900,27.9
C,Chris Kaman,Lakers,Kings,13000,20.6
PF,Chris Kaman,Lakers,Kings,13000,20.6
PG,Luke Ridnour,Bobcats,76ers,6450,11.7
SG,Luke Ridnour,Bobcats,76ers,6450,11.7
C,David Lee,Warriors,Spurs,12450,33.5
PF,David Lee,Warriors,Spurs,12450,33.5
C,Chuck Hayes,Raptors,Rockets,5000,8.4
PF,Chuck Hayes,Raptors,Rockets,5000,8.4
PG,Will Bynum,Pistons,Pacers,7900,16.8
C,Channing Frye,Suns,Clippers,8200,22.7
PF,Channing Frye,Suns,Clippers,8200,22.7
