"Position","Name","Salary","GameInfo","AvgPointsPerGame"
"SP","Johnny Cueto",12500,"Cin@Was 07:05PM ET",32.433
"SP","Max Scherzer",12500,"Det@Cle 07:05PM ET",26.839
"SP","Chris Sale",11900,"CWS@KC 08:10PM ET",25.775
"SP","Justin Verlander",11400,"Det@Cle 07:05PM ET",17.667
"SP","James Shields",11200,"CWS@KC 08:10PM ET",20.490
"SP","Stephen Strasburg",11100,"Cin@Was 07:05PM ET",20.939
"SP","Ervin Santana",11100,"Mil@Atl 07:10PM ET",21.650
"SP","Julio Teheran",10800,"Mil@Atl 07:10PM ET",19.667
"SP","C.J. Wilson",10600,"Hou@LAA 10:05PM ET",22.311
"SP","Gio Gonzalez",10500,"Cin@Was 07:05PM ET",15.400
"SP","Aaron Harang",10000,"Mil@Atl 07:10PM ET",20.206
"SP","Garrett Richards",10000,"Hou@LAA 10:05PM ET",22.425
"SP","Marco Estrada",9800,"Mil@Atl 07:10PM ET",16.872
"SP","Corey Kluber",9800,"Det@Cle 07:05PM ET",19.290
"SP","Mat Latos",9700,"Cin@Was 07:05PM ET",0
"SP","Kyle Lohse",9700,"Mil@Atl 07:10PM ET",18.522
"SP","Jordan Zimmermann",9600,"Cin@Was 07:05PM ET",13.878
"SP","Alex Wood",9400,"Mil@Atl 07:10PM ET",14.332
"SP","Jered Weaver",9400,"Hou@LAA 10:05PM ET",17.400
"SP","Yordano Ventura",9200,"CWS@KC 08:10PM ET",20.488
"SP","Josh Tomlin",9000,"Det@Cle 07:05PM ET",14.600
"SP","Collin McHugh",9000,"Hou@LAA 10:05PM ET",20.150
"SP","Dallas Keuchel",8900,"Hou@LAA 10:05PM ET",17.961
"SP","Kris Medlen",8900,"Mil@Atl 07:10PM ET",0
"SP","Wily Peralta",8900,"Mil@Atl 07:10PM ET",19.138
"SP","Rick Porcello",8700,"Det@Cle 07:05PM ET",18.338
"SP","Matt Garza",8700,"Mil@Atl 07:10PM ET",13.233
"SP","Tony Cingrani",8600,"Cin@Was 07:05PM ET",15.493
"SP","Gavin Floyd",8500,"Mil@Atl 07:10PM ET",16.600
"SP","Robbie Ray",8500,"Det@Cle 07:05PM ET",12.600
"SP","Jose Quintana",8500,"CWS@KC 08:10PM ET",14.900
"SP","Homer Bailey",8500,"Cin@Was 07:05PM ET",12.033
"SP","Brandon Beachy",8500,"Mil@Atl 07:10PM ET",0
"SP","Justin Masterson",8400,"Det@Cle 07:05PM ET",12.480
"SP","Yovani Gallardo",8400,"Mil@Atl 07:10PM ET",14.717
"SP","Mike Minor",8300,"Mil@Atl 07:10PM ET",14.417
"SP","Tanner Roark",8200,"Cin@Was 07:05PM ET",16.725
"SP","Anibal Sanchez",8100,"Det@Cle 07:05PM ET",13.767
"RP","Aaron Barrett",7800,"Cin@Was 07:05PM ET",4.044
"SP","Tyler Skaggs",7700,"Hou@LAA 10:05PM ET",13.206
"SP","Mike Leake",7600,"Cin@Was 07:05PM ET",13.005
"SP","Scott Feldman",7600,"Hou@LAA 10:05PM ET",13.192
"SP","Zach McAllister",7200,"Det@Cle 07:05PM ET",11.444
"RP","Matt Shoemaker",7200,"Hou@LAA 10:05PM ET",10.710
"SP","Tom Gorzelanny",7200,"Mil@Atl 07:10PM ET",0
"RP","Hector Noesi",7200,"CWS@KC 08:10PM ET",3.835
