Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SP,Johnny Cueto,CIN,CIN @ WAS, 7:05 PM,35.7,39500,"",
SP,Max Scherzer,DET,DET @ CLE, 7:05 PM,30.4,33400,"",
SP,Chris Sale,CHW,CHW @ KC, 8:10 PM,30.3,32700,"",15-Day DL
SP,Stephen Strasburg,WAS,WAS vs CIN, 7:05 PM,23.0,28500,x,
SP,Corey Kluber,CLE,CLE vs DET, 7:05 PM,23.7,27400,x,
SP,CJ Wilson,LAA,LAA vs HOU,10:05 PM,25.1,27100,"",
SP,James Shields,KC,KC vs CHW, 8:10 PM,24.1,26900,"",
SP,Ervin Santana,ATL,ATL vs MIL, 7:10 PM,24.7,26700,"",
SP,Garrett Richards,LAA,LAA vs HOU,10:05 PM,25.6,25400,x,
SP,Collin McHugh,HOU,HOU @ LAA,10:05 PM,23.2,25100,"",
SP,Rick Porcello,DET,DET @ CLE, 7:05 PM,22.4,24800,"",Day-To-Day
SP,Yordano Ventura,KC,KC vs CHW, 8:10 PM,22.9,24700,"",
SP,Aaron Harang,ATL,ATL vs MIL, 7:10 PM,22.9,24700,"",
SP,Jered Weaver,LAA,LAA vs HOU,10:05 PM,20.3,24300,"",
SP,Dallas Keuchel,HOU,HOU @ LAA,10:05 PM,22.8,24100,x,
SP,Julio Teheran,ATL,ATL vs MIL, 7:10 PM,22.1,23900,"",
SP,Kyle Lohse,MIL,MIL @ ATL, 7:10 PM,21.7,23400,"",
SP,Wily Peralta,MIL,MIL @ ATL, 7:10 PM,22.3,23300,x,
SP,Gavin Floyd,ATL,ATL vs MIL, 7:10 PM,18.3,23200,"",
SP,Marco Estrada,MIL,MIL @ ATL, 7:10 PM,19.3,22700,"",
SP,Robbie Ray,DET,DET @ CLE, 7:05 PM,14.7,22100,"",
SP,Jason Vargas,KC,KC vs CHW, 8:10 PM,19.7,22000,x,
SP,Alfredo Simon,CIN,CIN @ WAS, 7:05 PM,20.4,22000,"",
SP,Justin Verlander,DET,DET @ CLE, 7:05 PM,20.2,21800,"",
SP,Drew Smyly,DET,DET @ CLE, 7:05 PM,16.4,21300,x,
SP,Mike Leake,CIN,CIN @ WAS, 7:05 PM,19.6,20900,x,
SP,Tanner Roark,WAS,WAS vs CIN, 7:05 PM,19.1,20700,"",
SP,Mike Minor,ATL,ATL vs MIL, 7:10 PM,16.0,20000,x,
SP,Justin Masterson,CLE,CLE vs DET, 7:05 PM,14.1,20000,"",
SP,Josh Tomlin,CLE,CLE vs DET, 7:05 PM,18.3,19800,"",
SP,Anthony Cingrani,CIN,CIN @ WAS, 7:05 PM,17.1,19100,"",
SP,Alex Wood,ATL,ATL vs MIL, 7:10 PM,15.8,18800,"",
SP,Gio Gonzalez,WAS,WAS vs CIN, 7:05 PM,17.3,18700,"",15-Day DL
SP,Jose Quintana,CHW,CHW @ KC, 8:10 PM,16.8,18400,"",
SP,Yovani Gallardo,MIL,MIL @ ATL, 7:10 PM,16.9,18200,"",
SP,Jordan Zimmermann,WAS,WAS vs CIN, 7:05 PM,15.7,17700,"",
SP,Scott Feldman,HOU,HOU @ LAA,10:05 PM,16.3,17600,"",
SP,Tyler Skaggs,LAA,LAA vs HOU,10:05 PM,15.9,17100,"",
SP,Matt Garza,MIL,MIL @ ATL, 7:10 PM,15.0,16600,"",
SP,Anibal Sanchez,DET,DET @ CLE, 7:05 PM,15.3,16500,"",
SP,John Danks,CHW,CHW @ KC, 8:10 PM,12.1,14600,"",
SP,Homer Bailey,CIN,CIN @ WAS, 7:05 PM,13.4,14500,"",
SP,Jarred Cosart,HOU,HOU @ LAA,10:05 PM,12.8,14400,"",
SP,Danny Duffy,KC,KC vs CHW, 8:10 PM,10.8,14200,"",
SP,Zach McAllister,CLE,CLE vs DET, 7:05 PM,13.0,14000,"",
SP,Andre Rienzo,CHW,CHW @ KC, 8:10 PM,12.7,13700,"",
RP,Kyle Crockett,CLE,CLE vs DET, 7:05 PM,2.5,13000,"",
SP,Matt Shoemaker,LAA,LAA vs HOU,10:05 PM,12.8,13000,"",
RP,Tony Sipp,HOU,HOU @ LAA,10:05 PM,8.4,13000,"",
RP,Mike Morin,LAA,LAA vs HOU,10:05 PM,4.0,13000,"",
RP,Michael Kohn,LAA,LAA vs HOU,10:05 PM,4.2,13000,"",
RP,Fernando Salas,LAA,LAA vs HOU,10:05 PM,4.0,13000,"",
RP,Matt Albers,HOU,HOU @ LAA,10:05 PM,3.9,13000,"",15-Day DL
RP,Joe Smith,LAA,LAA vs HOU,10:05 PM,3.9,13000,"",
RP,Jerome Williams,HOU,HOU @ LAA,10:05 PM,3.6,13000,"",
RP,Josh Zeid,HOU,HOU @ LAA,10:05 PM,3.3,13000,"",
RP,Darin Downs,HOU,HOU @ LAA,10:05 PM,3.0,13000,"",
RP,Chad Qualls,HOU,HOU @ LAA,10:05 PM,3.0,13000,"",
RP,Kevin Jepsen,LAA,LAA vs HOU,10:05 PM,2.9,13000,"",
SP,Hector Santiago,LAA,LAA vs HOU,10:05 PM,8.9,13000,"",
SP,Brad Peacock,HOU,HOU @ LAA,10:05 PM,10.6,13000,"",
RP,Ernesto Frieri,LAA,LAA vs HOU,10:05 PM,3.1,13000,"",
RP,Anthony Bass,HOU,HOU @ LAA,10:05 PM,1.9,13000,"",15-Day DL
RP,Kyle Farnsworth,HOU,HOU @ LAA,10:05 PM,1.5,13000,"",
RP,Josh Fields,HOU,HOU @ LAA,10:05 PM,1.6,13000,"",
RP,Jose Cisnero,HOU,HOU @ LAA,10:05 PM,0.4,13000,"",15-Day DL
RP,Alex White,HOU,HOU @ LAA,10:05 PM,0,13000,"",15-Day DL
RP,Ryan Brasier,LAA,LAA vs HOU,10:05 PM,0,13000,"",60-Day DL
RP,Sean Burnett,LAA,LAA vs HOU,10:05 PM,0,13000,"",15-Day DL
RP,Brian Moran,LAA,LAA vs HOU,10:05 PM,0,13000,"",60-Day DL
SP,Asher Wojciechowski,HOU,HOU @ LAA,10:05 PM,0,13000,"",15-Day DL
RP,Jesse Crain,HOU,HOU @ LAA,10:05 PM,0,13000,"",60-Day DL
RP,Dane De La Rosa,LAA,LAA vs HOU,10:05 PM,0.0,13000,"",15-Day DL
SP,Doug Fister,WAS,WAS vs CIN, 7:05 PM,12.0,13000,"",
RP,Manny Parra,CIN,CIN @ WAS, 7:05 PM,2.2,13000,"",
RP,Ross Detwiler,WAS,WAS vs CIN, 7:05 PM,2.7,13000,"",
RP,Jerry Blevins,WAS,WAS vs CIN, 7:05 PM,3.3,13000,"",
RP,Rafael Soriano,WAS,WAS vs CIN, 7:05 PM,3.8,13000,"",
RP,Sam Lecure,CIN,CIN @ WAS, 7:05 PM,3.9,13000,"",
RP,Jonathan Broxton,CIN,CIN @ WAS, 7:05 PM,4.1,13000,"",
RP,Drew Storen,WAS,WAS vs CIN, 7:05 PM,4.3,13000,"",
RP,Aaron Barrett,WAS,WAS vs CIN, 7:05 PM,4.6,13000,"",
RP,Tyler Clippard,WAS,WAS vs CIN, 7:05 PM,4.8,13000,"",
RP,Aroldis Chapman,CIN,CIN @ WAS, 7:05 PM,5.3,13000,"",
RP,Craig Stammen,WAS,WAS vs CIN, 7:05 PM,6.0,13000,"",
RP,JJ Hoover,CIN,CIN @ WAS, 7:05 PM,1.9,13000,"",
RP,Logan Ondrusek,CIN,CIN @ WAS, 7:05 PM,1.4,13000,"",
RP,Brett Marshall,CIN,CIN @ WAS, 7:05 PM,0,13000,"",60-Day DL
RP,Ross Ohlendorf,WAS,WAS vs CIN, 7:05 PM,0,13000,"",60-Day DL
SP,Mat Latos,CIN,CIN @ WAS, 7:05 PM,0,13000,"",60-Day DL
RP,Erik Davis,WAS,WAS vs CIN, 7:05 PM,0,13000,"",60-Day DL
RP,Sean Marshall,CIN,CIN @ WAS, 7:05 PM,0.0,13000,"",
RP,Trevor Bell,CIN,CIN @ WAS, 7:05 PM,0.0,13000,"",15-Day DL
RP,Jim Henderson,MIL,MIL @ ATL, 7:10 PM,3.1,13000,"",15-Day DL
RP,Robert Wooten,MIL,MIL @ ATL, 7:10 PM,3.4,13000,"",
