Position,PlayerName,Team,Opponent,Salary,PPG
C,Josh Powell,Rockets,Spurs,5000,10.8
PF,Josh Powell,Rockets,Spurs,5000,10.8
C,Boris Diaw,Spurs,Rockets,9200,22.8
PF,Boris Diaw,Spurs,Rockets,9200,22.8
C,Dirk Nowitzki,Mavericks,Trail Blazers,13800,32.3
PF,Dirk Nowitzki,Mavericks,Trail Blazers,13800,32.3
PG,Jason Terry,Rockets,Spurs,5000,11.1
SG,Jason Terry,Rockets,Spurs,5000,11.1
C,Tyson Chandler,Mavericks,Trail Blazers,11050,26.4
PG,J.J. Barea,Mavericks,Trail Blazers,5000,13.0
PF,Charlie Villanueva,Mavericks,Trail Blazers,5000,1.2
PF,Austin Daye,Spurs,Rockets,6050,7.5
SF,Austin Daye,Spurs,Rockets,6050,7.5
SG,Dorell Wright,Trail Blazers,Mavericks,5000,5.2
SF,Dorell Wright,Trail Blazers,Mavericks,5000,5.2
PG,Monta Ellis,Mavericks,Trail Blazers,12550,28.9
SG,Monta Ellis,Mavericks,Trail Blazers,12550,28.9
PF,Jeff Adrien,Rockets,Spurs,5000,16.3
SF,Jeff Adrien,Rockets,Spurs,5000,16.3
PF,Donatas Motiejunas,Rockets,Spurs,5350,9.8
SF,Donatas Motiejunas,Rockets,Spurs,5350,9.8
C,Chris Kaman,Trail Blazers,Mavericks,6700,17.2
PF,Chris Kaman,Trail Blazers,Mavericks,6700,17.2
SF,Al-Farouq Aminu,Mavericks,Trail Blazers,5300,12.9
PG,Steve Blake,Trail Blazers,Mavericks,5550,13.6
SG,Steve Blake,Trail Blazers,Mavericks,5550,13.6
PG,Darius Morris,Trail Blazers,Mavericks,5000,7.9
SG,Darius Morris,Trail Blazers,Mavericks,5000,7.9
PG,Ish Smith,Rockets,Spurs,5000,10.6
PF,Chandler Parsons,Mavericks,Trail Blazers,13050,29.3
SF,Chandler Parsons,Mavericks,Trail Blazers,13050,29.3
C,Brandan Wright,Mavericks,Trail Blazers,7950,20.6
PF,Brandan Wright,Mavericks,Trail Blazers,7950,20.6
SG,Trevor Ariza,Rockets,Spurs,13950,34.9
SF,Trevor Ariza,Rockets,Spurs,13950,34.9
SG,Marco Belinelli,Spurs,Rockets,9050,14.8
SF,Marco Belinelli,Spurs,Rockets,9050,14.8
SG,James Harden,Rockets,Spurs,20550,50.6
SF,James Harden,Rockets,Spurs,20550,50.6
C,Dwight Howard,Rockets,Spurs,16050,36.1
PF,Dwight Howard,Rockets,Spurs,16050,36.1
PG,Jameer Nelson,Mavericks,Trail Blazers,7750,16.9
PF,Earl Clark,Rockets,Spurs,5000,9.8
SF,Earl Clark,Rockets,Spurs,5000,9.8
C,Robin Lopez,Trail Blazers,Mavericks,11100,28.0
PG,Raymond Felton,Mavericks,Trail Blazers,5000,0.0
SG,Raymond Felton,Mavericks,Trail Blazers,5000,0.0
C,LaMarcus Aldridge,Trail Blazers,Mavericks,15850,34.6
PF,LaMarcus Aldridge,Trail Blazers,Mavericks,15850,34.6
SG,Nicolas Batum,Trail Blazers,Mavericks,12000,26.8
SF,Nicolas Batum,Trail Blazers,Mavericks,12000,26.8
PG,Patty Mills,Spurs,Rockets,5000,0.0
SG,Wesley Matthews,Trail Blazers,Mavericks,11650,29.8
SF,Wesley Matthews,Trail Blazers,Mavericks,11650,29.8
SG,Francisco Garcia,Rockets,Spurs,5000,0.0
SF,Francisco Garcia,Rockets,Spurs,5000,0.0
C,Tim Duncan,Spurs,Rockets,13800,40.5
PF,Tim Duncan,Spurs,Rockets,13800,40.5
SG,Manu Ginobili,Spurs,Rockets,8750,20.8
SF,Manu Ginobili,Spurs,Rockets,8750,20.8
SF,Richard Jefferson,Mavericks,Trail Blazers,5000,6.6
PG,Tony Parker,Spurs,Rockets,12550,29.1
PF,Matt Bonner,Spurs,Rockets,5000,2.0
C,Tiago Splitter,Spurs,Rockets,5000,14.2
SG,Danny Green,Spurs,Rockets,7800,19.6
SF,Danny Green,Spurs,Rockets,7800,19.6
SG,Kawhi Leonard,Spurs,Rockets,9200,19.0
SF,Kawhi Leonard,Spurs,Rockets,9200,19.0
PG,Cory Joseph,Spurs,Rockets,5900,13.3
C,Joey Dorsey,Rockets,Spurs,5000,2.0
PF,Joey Dorsey,Rockets,Spurs,5000,2.0
PG,Devin Harris,Mavericks,Trail Blazers,9250,25.5
SG,Devin Harris,Mavericks,Trail Blazers,9250,25.5
C,Ivan Johnson,Mavericks,Trail Blazers,5000,0.0
PF,Ivan Johnson,Mavericks,Trail Blazers,5000,0.0
C,Greg Smith,Mavericks,Trail Blazers,5000,1.8
PF,Greg Smith,Mavericks,Trail Blazers,5000,1.8
C,Jeff Ayres,Spurs,Rockets,5000,6.5
PF,Jeff Ayres,Spurs,Rockets,5000,6.5
PF,Thomas Robinson,Trail Blazers,Mavericks,5000,10.1
PG,Damian Lillard,Trail Blazers,Mavericks,14300,32.8
C,Meyers Leonard,Trail Blazers,Mavericks,5000,0.0
PF,Meyers Leonard,Trail Blazers,Mavericks,5000,0.0
PF,Terrence Jones,Rockets,Spurs,11900,30.4
SF,Terrence Jones,Rockets,Spurs,11900,30.4
C,Bernard James,Mavericks,Trail Blazers,5000,3.2
PF,Bernard James,Mavericks,Trail Blazers,5000,3.2
PF,Jae Crowder,Mavericks,Trail Blazers,5000,2.3
SF,Jae Crowder,Mavericks,Trail Blazers,5000,2.3
SG,Will Barton,Trail Blazers,Mavericks,5000,4.9
SG,Doron Lamb,Mavericks,Trail Blazers,5000,6.4
PF,Kostas Papanikolaou,Rockets,Spurs,7000,19.7
SF,Kostas Papanikolaou,Rockets,Spurs,7000,19.7
SG,Victor Claver,Trail Blazers,Mavericks,5000,0.0
SF,Victor Claver,Trail Blazers,Mavericks,5000,0.0
C,Joel Freeland,Trail Blazers,Mavericks,5000,3.4
PF,Joel Freeland,Trail Blazers,Mavericks,5000,3.4
PG,Diante Garrett,Trail Blazers,Mavericks,5000,8.4
SG,Diante Garrett,Trail Blazers,Mavericks,5000,8.4
PG,Patrick Beverley,Rockets,Spurs,8900,19.9
SG,Patrick Beverley,Rockets,Spurs,8900,19.9
C,Aron Baynes,Spurs,Rockets,5000,6.2
PG,C.J. McCollum,Trail Blazers,Mavericks,5000,1.7
SG,C.J. McCollum,Trail Blazers,Mavericks,5000,1.7
SG,Allen Crabbe,Trail Blazers,Mavericks,5000,3.5
PG,Isaiah Canaan,Rockets,Spurs,7000,13.7
SG,Ricky Ledo,Mavericks,Trail Blazers,5000,0.0
PG,Gal Mekel,Mavericks,Trail Blazers,5000,0.0
SG,Gal Mekel,Mavericks,Trail Blazers,5000,0.0
SF,James Southerland,Trail Blazers,Mavericks,5000,7.4
SF,Eric Griffin,Mavericks,Trail Blazers,5000,0.0
PF,Robert Covington,Rockets,Spurs,5000,4.0
PF,JaMychal Green,Spurs,Rockets,5000,0.0
PG,Troy Daniels,Rockets,Spurs,5000,1.1
PF,Clint Capela,Rockets,Spurs,5000,0.0
SF,Kyle Anderson,Spurs,Rockets,5000,0.0
SG,Nick Johnson,Rockets,Spurs,5000,1.0
PG,Bryce Cotton,Spurs,Rockets,5000,0.0
PF,Tarik Black,Rockets,Spurs,5000,5.1
PF,Akil Mitchell,Rockets,Spurs,5000,0.0
PF,Josh Davis,Spurs,Rockets,5000,0.0
