Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jamal Crawford,Clippers,Kings,10700,29.4
SG,Jamal Crawford,Clippers,Kings,10700,29.4
PF,Marvin Williams,Hornets,Knicks,7900,20.4
SF,Marvin Williams,Hornets,Knicks,7900,20.4
C,Glen Davis,Clippers,Kings,5000,0.0
PF,Glen Davis,Clippers,Kings,5000,0.0
SG,Gerald Henderson,Hornets,Knicks,7050,8.1
SF,Gerald Henderson,Hornets,Knicks,7050,8.1
C,Bismack Biyombo,Hornets,Knicks,5000,0.0
PG,Kemba Walker,Hornets,Knicks,14100,29.1
PG,Jannero Pargo,Hornets,Knicks,5750,0.0
PF,Luol Deng,Heat,Raptors,11600,22.2
SF,Luol Deng,Heat,Raptors,11600,22.2
C,Ryan Hollins,Kings,Clippers,5000,2.6
PG,Ramon Sessions,Kings,Clippers,7200,2.2
SG,Ramon Sessions,Kings,Clippers,7200,2.2
SF,Omri Casspi,Kings,Clippers,5700,11.1
C,Chris Andersen,Heat,Raptors,7000,12.5
PF,Chris Andersen,Heat,Raptors,7000,12.5
SG,J.R. Smith,Knicks,Hornets,11850,17.9
SF,J.R. Smith,Knicks,Hornets,11850,17.9
PF,Jason Maxiell,Hornets,Knicks,5000,3.6
SG,Dorell Wright,Trail Blazers,Warriors,5000,5.2
SF,Dorell Wright,Trail Blazers,Warriors,5000,5.2
C,David Lee,Warriors,Trail Blazers,12550,0.0
PF,David Lee,Warriors,Trail Blazers,12550,0.0
PG,Stephen Curry,Warriors,Trail Blazers,19950,57.6
SG,Stephen Curry,Warriors,Trail Blazers,19950,57.6
C,Ekpe Udoh,Clippers,Kings,5000,0.0
PF,Ekpe Udoh,Clippers,Kings,5000,0.0
SG,Klay Thompson,Warriors,Trail Blazers,12250,43.4
SF,Klay Thompson,Warriors,Trail Blazers,12250,43.4
C,Chuck Hayes,Raptors,Heat,5000,0.0
PF,Chuck Hayes,Raptors,Heat,5000,0.0
PG,Kyle Lowry,Raptors,Heat,15700,37.5
C,Patrick Patterson,Raptors,Heat,7700,18.5
PF,Patrick Patterson,Raptors,Heat,7700,18.5
SF,Danny Granger,Heat,Raptors,6550,0.0
C,Josh McRoberts,Heat,Raptors,10250,5.0
PF,Josh McRoberts,Heat,Raptors,10250,5.0
SG,Brandon Rush,Warriors,Trail Blazers,5000,0.0
C,Tyler Hansbrough,Raptors,Heat,5000,8.9
PF,Tyler Hansbrough,Raptors,Heat,5000,8.9
PG,Darren Collison,Kings,Clippers,10650,40.6
SG,Lance Stephenson,Hornets,Knicks,12200,24.5
SF,Lance Stephenson,Hornets,Knicks,12200,24.5
C,Chris Kaman,Trail Blazers,Warriors,7750,22.5
PF,Chris Kaman,Trail Blazers,Warriors,7750,22.5
C,DeAndre Jordan,Clippers,Kings,14650,28.0
C,Blake Griffin,Clippers,Kings,19200,42.0
PF,Blake Griffin,Clippers,Kings,19200,42.0
SF,Matt Barnes,Clippers,Kings,9750,14.5
PG,Steve Blake,Trail Blazers,Warriors,6300,16.2
SG,Steve Blake,Trail Blazers,Warriors,6300,16.2
SG,Shannon Brown,Heat,Raptors,5000,0.0
SG,Trey Johnson,Kings,Clippers,5000,0.0
PG,Darius Morris,Trail Blazers,Warriors,5000,7.9
SG,Darius Morris,Trail Blazers,Warriors,5000,7.9
PF,Rudy Gay,Kings,Clippers,14350,39.8
SF,Rudy Gay,Kings,Clippers,14350,39.8
PG,Greivis Vasquez,Raptors,Heat,7650,14.9
SG,Greivis Vasquez,Raptors,Heat,7650,14.9
C,Chris Bosh,Heat,Raptors,16400,52.1
PF,Chris Bosh,Heat,Raptors,16400,52.1
PG,Dwyane Wade,Heat,Raptors,15950,28.2
SG,Dwyane Wade,Heat,Raptors,15950,28.2
PF,Udonis Haslem,Heat,Raptors,5000,0.0
PG,Mario Chalmers,Heat,Raptors,9150,27.1
PG,Norris Cole,Heat,Raptors,8450,26.1
PG,Shaun Livingston,Warriors,Trail Blazers,6100,4.6
SG,Shaun Livingston,Warriors,Trail Blazers,6100,4.6
C,Andrew Bogut,Warriors,Trail Blazers,9950,21.2
SG,Chris Douglas-Roberts,Clippers,Kings,7050,4.0
SF,Chris Douglas-Roberts,Clippers,Kings,7050,4.0
PF,Derrick Williams,Kings,Clippers,5800,5.8
SF,Derrick Williams,Kings,Clippers,5800,5.8
PG,Jordan Farmar,Clippers,Kings,7050,6.5
C,DJ Mbenga,Knicks,Hornets,5000,0.0
PG,Chris Paul,Clippers,Kings,19550,38.6
C,Jason Smith,Knicks,Hornets,8450,10.9
PF,Jason Smith,Knicks,Hornets,8450,10.9
PF,Carl Landry,Kings,Clippers,6450,10.9
SF,Carl Landry,Kings,Clippers,6450,10.9
C,Amar'e Stoudemire,Knicks,Hornets,9200,19.4
PF,Amar'e Stoudemire,Knicks,Hornets,9200,19.4
PF,Carmelo Anthony,Knicks,Hornets,19250,28.9
SF,Carmelo Anthony,Knicks,Hornets,19250,28.9
PF,Shawne Williams,Heat,Raptors,5000,22.9
SF,Shawne Williams,Heat,Raptors,5000,22.9
SG,Landry Fields,Raptors,Heat,5000,-0.2
