Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN vs SAS, 8:00 PM,48.5,19500,"",OUT
SF,Kevin Durant,OKC,OKC @ SAC,10:00 PM,50.6,19400,"",
SF,LeBron James,MIA,MIA vs BKN, 8:00 PM,45.5,18900,"",
SG,James Harden,HOU,HOU @ LAL,10:30 PM,40.3,18700,"",
C,DeMarcus Cousins,SAC,SAC vs OKC,10:00 PM,43.2,18200,"",
PG,Russell Westbrook,OKC,OKC @ SAC,10:00 PM,39.0,16400,"",
C,Dwight Howard,HOU,HOU @ LAL,10:30 PM,38.7,15200,"",OUT
PF,Paul Millsap,ATL,ATL vs DET, 7:30 PM,36.1,14600,"",
C,Andre Drummond,DET,DET @ ATL, 7:30 PM,34.4,14300,"",
PF-C,Pau Gasol,LAL,LAL vs HOU,10:30 PM,36.1,14000,"",OUT
PF,Dirk Nowitzki,DAL,DAL @ UTA, 9:00 PM,34.9,14000,"",
SF,Rudy Gay,SAC,SAC vs OKC,10:00 PM,33.1,13600,"",
PF-C,Greg Monroe,DET,DET @ ATL, 7:30 PM,31.1,13500,"",
PF-C,Serge Ibaka,OKC,OKC @ SAC,10:00 PM,32.2,13500,"",
PG,Isaiah Thomas,SAC,SAC vs OKC,10:00 PM,33.8,13200,"",OUT
PF,Tim Duncan,SAS,SAS @ MIN, 8:00 PM,34.7,13000,"",
SG,Dwyane Wade,MIA,MIA vs BKN, 8:00 PM,33.3,13000,"",OUT
SG,Monta Ellis,DAL,DAL @ UTA, 9:00 PM,32.8,12800,"",
C,Brook Lopez,BKN,BKN @ MIA, 8:00 PM,32.6,12700,"",OUT
SF-PF,Josh Smith,DET,DET @ ATL, 7:30 PM,32.7,12500,"",
SF,Chandler Parsons,HOU,HOU @ LAL,10:30 PM,30.3,12400,"",
PF-C,Derrick Favors,UTA,UTA vs DAL, 9:00 PM,28.9,12200,"",
PG,Ricky Rubio,MIN,MIN vs SAS, 8:00 PM,30.1,12200,"",
PG,Jeff Teague,ATL,ATL vs DET, 7:30 PM,29.5,12100,"",
SG-SF,Gordon Hayward,UTA,UTA vs DAL, 9:00 PM,31.4,12000,"",
PG,Brandon Jennings,DET,DET @ ATL, 7:30 PM,31.3,11800,"",
C,Nikola Pekovic,MIN,MIN vs SAS, 8:00 PM,30.1,11800,"",OUT
PG,Deron Williams,BKN,BKN @ MIA, 8:00 PM,28.1,11600,"",
C,Omer Asik,HOU,HOU @ LAL,10:30 PM,16.4,11500,"",
PF-C,Jordan Hill,LAL,LAL vs HOU,10:30 PM,20.7,11400,"",
SG-SF,Kawhi Leonard,SAS,SAS @ MIN, 8:00 PM,26.9,11300,"",
PF-C,Chris Bosh,MIA,MIA vs BKN, 8:00 PM,28.9,11100,"",
SF-PF,Terrence Jones,HOU,HOU @ LAL,10:30 PM,25.1,10900,"",
SG,Manu Ginobili,SAS,SAS @ MIN, 8:00 PM,23.3,10500,"",
SG,Alec Burks,UTA,UTA vs DAL, 9:00 PM,22.6,10400,"",
SG,Kevin Martin,MIN,MIN vs SAS, 8:00 PM,26.3,10300,"",OUT
PG,Reggie Jackson,OKC,OKC @ SAC,10:00 PM,24.7,10300,"",
PG,Ray McCallum Jr,SAC,SAC vs OKC,10:00 PM,11.3,10200,"",
PG,Mario Chalmers,MIA,MIA vs BKN, 8:00 PM,22.4,10200,"",
SG,Kobe Bryant,LAL,LAL vs HOU,10:30 PM,25.8,10100,"",OUT
PG,Kendall Marshall,LAL,LAL vs HOU,10:30 PM,24.2,10100,"",
PG,Trey Burke,UTA,UTA vs DAL, 9:00 PM,24.0,10000,"",
PG,Jeremy Lin,HOU,HOU @ LAL,10:30 PM,22.2,9500,"",
SF,Shawn Marion,DAL,DAL @ UTA, 9:00 PM,23.3,9400,"",
SG,Jodie Meeks,LAL,LAL vs HOU,10:30 PM,22.8,9300,"",
