Position,PlayerName,Team,Opponent,Salary,PPG
PG,Jeff Teague,Hawks,Clippers,12050,30.0
SG,Kyle Korver,Hawks,Clippers,9350,25.0
SF,Kyle Korver,Hawks,Clippers,9350,25.0
PF,Antawn Jamison,Hawks,Clippers,5000,7.9
C,Elton Brand,Hawks,Clippers,7850,15.0
PF,Elton Brand,Hawks,Clippers,7850,15.0
PG,Lou Williams,Hawks,Clippers,6450,18.9
SG,Lou Williams,Hawks,Clippers,6450,18.9
C,Paul Millsap,Hawks,Clippers,14050,36.7
PF,Paul Millsap,Hawks,Clippers,14050,36.7
PG,Shelvin Mack,Hawks,Clippers,6250,16.7
PF,DeMarre Carroll,Hawks,Clippers,9750,23.4
SF,DeMarre Carroll,Hawks,Clippers,9750,23.4
C,Gustavo Ayon,Hawks,Clippers,6950,13.6
PF,Gustavo Ayon,Hawks,Clippers,6950,13.6
SG,Cartier Martin,Hawks,Clippers,5000,10.3
SF,Cartier Martin,Hawks,Clippers,5000,10.3
PF,Mike Scott,Hawks,Clippers,7250,16.2
PG,Dennis Schroder,Hawks,Clippers,5000,7.2
C,Pero Antic,Hawks,Clippers,7550,13.2
SG,Gerald Henderson,Bobcats,Grizzlies,8150,23.3
SF,Gerald Henderson,Bobcats,Grizzlies,8150,23.3
C,Bismack Biyombo,Bobcats,Grizzlies,5000,11.5
PG,Kemba Walker,Bobcats,Grizzlies,11550,33.2
PG,Jannero Pargo,Bobcats,Grizzlies,5000,8.2
SG,Ben Gordon,Bobcats,Grizzlies,5000,8.8
C,Josh McRoberts,Bobcats,Grizzlies,8000,23.4
PF,Josh McRoberts,Bobcats,Grizzlies,8000,23.4
SG,Chris Douglas-Roberts,Bobcats,Grizzlies,5000,10.2
SF,Chris Douglas-Roberts,Bobcats,Grizzlies,5000,10.2
PG,Luke Ridnour,Bobcats,Grizzlies,5950,12.4
SG,Luke Ridnour,Bobcats,Grizzlies,5950,12.4
PF,Anthony Tolliver,Bobcats,Grizzlies,5500,12.4
SF,Anthony Tolliver,Bobcats,Grizzlies,5500,12.4
PG,Gary Neal,Bobcats,Grizzlies,7200,14.2
SG,Gary Neal,Bobcats,Grizzlies,7200,14.2
C,Al Jefferson,Bobcats,Grizzlies,16900,39.3
PF,Al Jefferson,Bobcats,Grizzlies,16900,39.3
SF,Michael Kidd-Gilchrist,Bobcats,Grizzlies,5550,15.9
SG,Jeffery Taylor,Bobcats,Grizzlies,5000,12.2
SF,Jeffery Taylor,Bobcats,Grizzlies,5000,12.2
C,Cody Zeller,Bobcats,Grizzlies,6250,13.0
PF,Cody Zeller,Bobcats,Grizzlies,6250,13.0
PF,Luol Deng,Cavaliers,Knicks,9850,28.7
SF,Luol Deng,Cavaliers,Knicks,9850,28.7
C,Anderson Varejao,Cavaliers,Knicks,11100,28.1
PF,Anderson Varejao,Cavaliers,Knicks,11100,28.1
SG,Alonzo Gee,Cavaliers,Knicks,5000,8.0
SF,Alonzo Gee,Cavaliers,Knicks,5000,8.0
PG,Kyrie Irving,Cavaliers,Knicks,15400,36.4
SG,Kyrie Irving,Cavaliers,Knicks,15400,36.4
C,Tristan Thompson,Cavaliers,Knicks,9700,25.9
PF,Tristan Thompson,Cavaliers,Knicks,9700,25.9
PG,Jarrett Jack,Cavaliers,Knicks,6650,18.1
SG,Jarrett Jack,Cavaliers,Knicks,6650,18.1
C,Spencer Hawes,Cavaliers,Knicks,11400,31.9
PF,Spencer Hawes,Cavaliers,Knicks,11400,31.9
SG,C.J. Miles,Cavaliers,Knicks,5400,16.6
SF,C.J. Miles,Cavaliers,Knicks,5400,16.6
SG,Dion Waiters,Cavaliers,Knicks,8200,22.2
C,Tyler Zeller,Cavaliers,Knicks,5000,11.6
PF,Tyler Zeller,Cavaliers,Knicks,5000,11.6
PF,Anthony Bennett,Cavaliers,Knicks,5000,8.6
SF,Anthony Bennett,Cavaliers,Knicks,5000,8.6
PG,Matthew Dellavedova,Cavaliers,Knicks,5000,9.4
PG,Jamal Crawford,Clippers,Hawks,11050,27.9
SG,Jamal Crawford,Clippers,Hawks,11050,27.9
C,Glen Davis,Clippers,Hawks,5800,22.1
PF,Glen Davis,Clippers,Hawks,5800,22.1
C,Ryan Hollins,Clippers,Hawks,5000,5.2
SF,Danny Granger,Clippers,Hawks,5050,14.7
PG,Darren Collison,Clippers,Hawks,10650,20.2
C,DeAndre Jordan,Clippers,Hawks,13100,35.1
C,Blake Griffin,Clippers,Hawks,15750,42.4
PF,Blake Griffin,Clippers,Hawks,15750,42.4
SF,Matt Barnes,Clippers,Hawks,9400,19.1
SG,Willie Green,Clippers,Hawks,5000,8.7
PG,Chris Paul,Clippers,Hawks,16400,45.0
PF,Hedo Turkoglu,Clippers,Hawks,5000,9.5
SF,Hedo Turkoglu,Clippers,Hawks,5000,9.5
SG,J.J. Redick,Clippers,Hawks,8050,23.3
SG,Jared Dudley,Clippers,Hawks,5350,13.7
SF,Jared Dudley,Clippers,Hawks,5350,13.7
SG,Reggie Bullock,Clippers,Hawks,5000,4.9
SF,Reggie Bullock,Clippers,Hawks,5000,4.9
C,Kosta Koufos,Grizzlies,Bobcats,5800,16.4
PF,Kosta Koufos,Grizzlies,Bobcats,5800,16.4
PF,Tayshaun Prince,Grizzlies,Bobcats,5400,13.0
SF,Tayshaun Prince,Grizzlies,Bobcats,5400,13.0
SG,Courtney Lee,Grizzlies,Bobcats,8100,17.1
SF,Courtney Lee,Grizzlies,Bobcats,8100,17.1
C,Zach Randolph,Grizzlies,Bobcats,13150,33.2
PF,Zach Randolph,Grizzlies,Bobcats,13150,33.2
SG,Tony Allen,Grizzlies,Bobcats,7000,20.6
SF,Tony Allen,Grizzlies,Bobcats,7000,20.6
PG,Mike Conley,Grizzlies,Bobcats,11500,31.8
C,Marc Gasol,Grizzlies,Bobcats,12050,29.8
SG,Mike Miller,Grizzlies,Bobcats,5000,13.4
SF,Mike Miller,Grizzlies,Bobcats,5000,13.4
PG,Beno Udrih,Grizzlies,Bobcats,5000,13.8
C,Jon Leuer,Grizzlies,Bobcats,5150,13.9
PF,Jon Leuer,Grizzlies,Bobcats,5150,13.9
PF,James Johnson,Grizzlies,Bobcats,6850,20.5
SF,James Johnson,Grizzlies,Bobcats,6850,20.5
C,Ed Davis,Grizzlies,Bobcats,5000,12.8
PF,Ed Davis,Grizzlies,Bobcats,5000,12.8
PG,Nick Calathes,Grizzlies,Bobcats,5450,12.5
SG,Nick Calathes,Grizzlies,Bobcats,5450,12.5
C,Zaza Pachulia,Bucks,Wizards,7950,18.2
PG,Ramon Sessions,Bucks,Wizards,7000,18.4
SG,Ramon Sessions,Bucks,Wizards,7000,18.4
PG,Brandon Knight,Bucks,Wizards,10950,29.1
SG,Brandon Knight,Bucks,Wizards,10950,29.1
C,Ekpe Udoh,Bucks,Wizards,5000,11.8
PF,Ekpe Udoh,Bucks,Wizards,5000,11.8
PF,Jeff Adrien,Bucks,Wizards,6000,11.8
SF,Jeff Adrien,Bucks,Wizards,6000,11.8
PG,O.J. Mayo,Bucks,Wizards,5450,18.9
SG,O.J. Mayo,Bucks,Wizards,5450,18.9
PF,Ersan Ilyasova,Bucks,Wizards,10200,21.3
SF,Ersan Ilyasova,Bucks,Wizards,10200,21.3
C,John Henson,Bucks,Wizards,8550,26.2
PF,John Henson,Bucks,Wizards,8550,26.2
PF,Khris Middleton,Bucks,Wizards,8600,21.6
SF,Khris Middleton,Bucks,Wizards,8600,21.6
C,Miroslav Raduljica,Bucks,Wizards,5000,8.1
