Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
PF-C,Kevin Love,MIN,MIN @ POR, 9:00 PM,49.2,20000,"",
SF,LeBron James,MIA,MIA vs CHI, 3:30 PM,45.5,20000,"",OUT
SF,Kevin Durant,OKC,OKC vs LAC, 1:00 PM,50.2,20000,"",
PF,Blake Griffin,LAC,LAC @ OKC, 1:00 PM,42.7,18000,"",
SG,James Harden,HOU,HOU @ PHO, 9:00 PM,38.6,17600,"",OUT
PG,Chris Paul,LAC,LAC @ OKC, 1:00 PM,44.1,17100,"",OUT
C,Dwight Howard,HOU,HOU @ PHO, 9:00 PM,39.5,16600,"",
C,DeMarcus Cousins,SAC,SAC @ DEN, 8:00 PM,43.3,16500,"",OUT
PG,John Wall,WAS,WAS @ CLE, 6:00 PM,39.4,16400,"",
PF,LaMarcus Aldridge,POR,POR vs MIN, 9:00 PM,44.3,15800,"",OUT
C,Joakim Noah,CHI,CHI @ MIA, 3:30 PM,35.6,14400,"",
PG,Kyle Lowry,TOR,TOR vs ORL, 6:00 PM,35.2,14200,"",
PG,Ty Lawson,DEN,DEN vs SAC, 8:00 PM,35.8,14000,"",OUT
PG,Ricky Rubio,MIN,MIN @ POR, 9:00 PM,30.0,13700,"",
PG,Damian Lillard,POR,POR vs MIN, 9:00 PM,33.8,13600,"",
SG,Dwyane Wade,MIA,MIA vs CHI, 3:30 PM,33.3,13500,"",
PG,Isaiah Thomas,SAC,SAC @ DEN, 8:00 PM,33.3,13400,"",
PG,Russell Westbrook,OKC,OKC vs LAC, 1:00 PM,38.5,13300,"",
PF-C,Pau Gasol,LAL,LAL vs BKN, 9:00 PM,36.0,13300,"",
SF,Rudy Gay,SAC,SAC @ DEN, 8:00 PM,33.3,13300,"",
PG,Kyrie Irving,CLE,CLE vs WAS, 6:00 PM,35.2,13200,"",
SF,Trevor Ariza,WAS,WAS @ CLE, 6:00 PM,28.8,13100,"",
C,Nikola Vucevic,ORL,ORL @ TOR, 6:00 PM,31.6,13100,"",
PG,Goran Dragic,PHO,PHO vs HOU, 9:00 PM,34.2,13000,"",
SF,Chandler Parsons,HOU,HOU @ PHO, 9:00 PM,30.8,13000,"",
C,DeAndre Jordan,LAC,LAC @ OKC, 1:00 PM,34.2,12900,"",
SG,DeMar DeRozan,TOR,TOR vs ORL, 6:00 PM,34.7,12900,"",
C,Brook Lopez,BKN,BKN @ LAL, 9:00 PM,32.6,12700,"",OUT
PG,Eric Bledsoe,PHO,PHO vs HOU, 9:00 PM,32.5,12700,"",OUT
PF-C,Chris Bosh,MIA,MIA vs CHI, 3:30 PM,29.3,12500,"",
SF,Luol Deng,CLE,CLE vs WAS, 6:00 PM,29.7,12500,"",
PG,Kendall Marshall,LAL,LAL vs BKN, 9:00 PM,27.5,12400,"",
C,Nikola Pekovic,MIN,MIN @ POR, 9:00 PM,31.6,12400,"",OUT
SG,Victor Oladipo,ORL,ORL @ TOR, 6:00 PM,26.8,12200,"",
SG-SF,Arron Afflalo,ORL,ORL @ TOR, 6:00 PM,29.3,12200,"",OUT
SG,Bradley Beal,WAS,WAS @ CLE, 6:00 PM,27.1,12100,"",
PF-C,Serge Ibaka,OKC,OKC vs LAC, 1:00 PM,31.8,11900,"",
PG,Deron Williams,BKN,BKN @ LAL, 9:00 PM,26.7,11800,"",
C,Marcin Gortat,WAS,WAS @ CLE, 6:00 PM,28.0,11800,"",
C,Robin Lopez,POR,POR vs MIN, 9:00 PM,25.6,11500,"",
SF-PF,Tobias Harris,ORL,ORL @ TOR, 6:00 PM,26.1,11400,"",
SG,Jamal Crawford,LAC,LAC @ OKC, 1:00 PM,26.7,11400,"",
PF,Markieff Morris,PHO,PHO vs HOU, 9:00 PM,23.9,11000,"",
C,Anderson Varejao,CLE,CLE vs WAS, 6:00 PM,28.2,11000,"",OUT
PF-C,Taj Gibson,CHI,CHI @ MIA, 3:30 PM,25.0,10800,"",
SG,Wesley Matthews,POR,POR vs MIN, 9:00 PM,26.4,10700,"",
PF,Carlos Boozer,CHI,CHI @ MIA, 3:30 PM,27.9,10700,"",
SG-SF,Jimmy Butler,CHI,CHI @ MIA, 3:30 PM,25.5,10600,"",OUT
PF,Tristan Thompson,CLE,CLE vs WAS, 6:00 PM,25.8,10600,"",
SG,Kevin Martin,MIN,MIN @ POR, 9:00 PM,26.9,10500,"",OUT
C,Spencer Hawes,CLE,CLE vs WAS, 6:00 PM,30.0,10500,"",
PF,Kenneth Faried,DEN,DEN vs SAC, 8:00 PM,23.9,10400,"",
PF-C,Channing Frye,PHO,PHO vs HOU, 9:00 PM,22.9,10200,"",
SF,Nicolas Batum,POR,POR vs MIN, 9:00 PM,29.2,10200,"",OUT
PG,Jameer Nelson,ORL,ORL @ TOR, 6:00 PM,26.3,10100,"",
SG,Kobe Bryant,LAL,LAL vs BKN, 9:00 PM,25.8,10100,"",OUT
PF-C,Nene Hilario,WAS,WAS @ CLE, 6:00 PM,28.2,10000,"",
C,JJ Hickson,DEN,DEN vs SAC, 8:00 PM,26.4,9800,"",
PF-C,Andray Blatche,BKN,BKN @ LAL, 9:00 PM,22.7,9700,"",
SG-SF,Joe Johnson,BKN,BKN @ LAL, 9:00 PM,23.2,9700,"",
SF,Paul Pierce,BKN,BKN @ LAL, 9:00 PM,24.2,9600,"",
SG-SF,Gerald Green,PHO,PHO vs HOU, 9:00 PM,22.4,9600,"",
PG,DJ Augustin,CHI,CHI @ MIA, 3:30 PM,20.2,9600,"",
SG-SF,PJ Tucker,PHO,PHO vs HOU, 9:00 PM,22.0,9500,"",
