Position,PlayerName,Team,Opponent,Salary,PPG
C,Nazr Mohammed,Bulls,Nets,5000,5.5
PG,Mike James,Bulls,Nets,5000,2.0
SG,Mike Dunleavy,Bulls,Nets,7750,19.9
SF,Mike Dunleavy,Bulls,Nets,7750,19.9
C,Carlos Boozer,Bulls,Nets,10900,28.7
PF,Carlos Boozer,Bulls,Nets,10900,28.7
PG,Kirk Hinrich,Bulls,Nets,8900,22.1
SG,Kirk Hinrich,Bulls,Nets,8900,22.1
PF,Luol Deng,Bulls,Nets,13400,34.2
SF,Luol Deng,Bulls,Nets,13400,34.2
C,Joakim Noah,Bulls,Nets,12150,30.9
PF,Joakim Noah,Bulls,Nets,12150,30.9
PG,D.J. Augustin,Bulls,Nets,9100,11.2
C,Taj Gibson,Bulls,Nets,9600,22.0
PF,Taj Gibson,Bulls,Nets,9600,22.0
SG,Jimmy Butler,Bulls,Nets,8150,21.6
SF,Jimmy Butler,Bulls,Nets,8150,21.6
PG,Marquis Teague,Bulls,Nets,5000,5.7
SG,Tony Snell,Bulls,Nets,6350,10.5
SF,Tony Snell,Bulls,Nets,6350,10.5
C,Jermaine O'Neal,Warriors,Clippers,5000,13.5
SG,Andre Iguodala,Warriors,Clippers,8650,27.2
SF,Andre Iguodala,Warriors,Clippers,8650,27.2
C,Andrew Bogut,Warriors,Clippers,11300,27.2
C,David Lee,Warriors,Clippers,13800,33.5
PF,David Lee,Warriors,Clippers,13800,33.5
C,Marreese Speights,Warriors,Clippers,5000,9.7
PF,Marreese Speights,Warriors,Clippers,5000,9.7
PG,Stephen Curry,Warriors,Clippers,19300,47.1
SG,Stephen Curry,Warriors,Clippers,19300,47.1
PG,Toney Douglas,Warriors,Clippers,5000,8.2
SG,Toney Douglas,Warriors,Clippers,5000,8.2
SG,Klay Thompson,Warriors,Clippers,10750,30.1
SF,Klay Thompson,Warriors,Clippers,10750,30.1
PF,Harrison Barnes,Warriors,Clippers,7100,20.7
SF,Harrison Barnes,Warriors,Clippers,7100,20.7
SF,Draymond Green,Warriors,Clippers,6100,15.4
C,Dwight Howard,Rockets,Spurs,16700,41.0
PF,Dwight Howard,Rockets,Spurs,16700,41.0
SG,Francisco Garcia,Rockets,Spurs,6950,15.5
SF,Francisco Garcia,Rockets,Spurs,6950,15.5
PG,Aaron Brooks,Rockets,Spurs,5000,14.3
C,Omer Asik,Rockets,Spurs,5000,13.6
PF,Omer Asik,Rockets,Spurs,5000,13.6
SG,James Harden,Rockets,Spurs,14350,39.3
SF,James Harden,Rockets,Spurs,14350,39.3
SF,Omri Casspi,Rockets,Spurs,6650,17.4
PG,Patrick Beverley,Rockets,Spurs,7550,20.7
SG,Patrick Beverley,Rockets,Spurs,7550,20.7
PG,Jeremy Lin,Rockets,Spurs,7500,25.5
SG,Jeremy Lin,Rockets,Spurs,7500,25.5
PF,Donatas Motiejunas,Rockets,Spurs,5000,4.7
